source_deck,source_path,source_sha256,source_page,title,duplicate_cluster,disposition,concrete_reason,evidence_status,proposed_target_chapter_page_role,peer_page,peer_text_similarity,peer_exact_visible_text_hash,peer_exact_normalized_text_hash,peer_exact_slide_xml_hash,visible_text_sha256,normalized_text_sha256,notes_sha256,media_count,layout_name
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,75,量測資格：四個條件必須對上,PAIR-S075,ADOPT,"Evidence qualification, accumulated quantities, and validity gates support the evidence clinic; rewrite all labels and data around endpoint replay.",CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9924; notes present,Core 63–66: evidence clinic and bounded claim interpretation,75,0.9924,False,False,False,d3ae8f847e9f6f01d1b6d7e4c2bc8eac311b1d3385fba820233b181704900ee5,340b9c924820940bcc70bc75efbb2e20e31630629bd4739409bc80c7ab8a555c,447eacd0a09f29b2f3716f0fc47aa8529637741a4b4f612467ee6cbead02d437,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,76,T4 目的：兩個量測按鈕是否改變同一件事？,PAIR-S076,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9951; notes present,No target role; replace with current Lab C and endpoint/system boundary,76,0.9951,False,False,False,7a57d714f888de938dd6962af7ff50b065dade1b40c0eab34ec4183e1de6115d,9446952254e2cca29569361fedf02a55f1e20e7e25abdf119f5f636ae07f6891,53cb40379dfb2bc21874a05ca8d072d2cfb5e7effa4fa96ef61c8c445c610097,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,77,T4 操作：一次只檢查一個按鈕行為,PAIR-S077,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9960; notes present,No target role; replace with current Lab C and endpoint/system boundary,77,0.996,False,False,False,fec31f2daa5e8a9f35e64cd9da7e852a7ee0a796268a8e402713d7037046aa11,4bfe6ad5c88eab183549abdb20ab66be696ac0c208e701a09df65f068b6ea24c,7e3d88b722abc3e171d96cc3e4421da5a2e08f6c2b16586cd814f23e6972b9c1,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,78,T4 空白觀測表：參數與窗口分開記,DUP-T4-78-80,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9938; notes present,No target role; replace with current Lab C and endpoint/system boundary,78,0.9938,False,False,False,bd02eb926d1590c864762a83ea8247f0bd42eff9ddf02097737954889a114309,74c2c8a2851f9fa076209874cd6b2f0c746b18b537b403c9aea507ec753925eb,adae2a5dad474ad51bc3a039275061a7e882c525d40d1803f0d88c926c37ef40,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,79,T4 已填範例：重開窗口不改參數,DUP-T4-78-80,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9965; notes present,No target role; replace with current Lab C and endpoint/system boundary,79,0.9965,False,False,False,9952816166f37897cbcfa8f1d6d1076f66fcc9ab0e83539f816276b03cb83a57,2e80cca32ff557f8bb310f564e29c3f60479f567eb08294e6c603a0013c7c13e,9e6028ebb6645053a14f1ee6158a7041576db12499fb8505fe216710c7eb4163,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,80,T4 解讀：先變的是帳本，不是物理量,DUP-T4-78-80,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9943; notes present,No target role; replace with current Lab C and endpoint/system boundary,80,0.9943,False,False,False,023d077013bb07c99f4479707efc5fb951c30428b888e075b59df98812b882e0,e48691a44bbf75fbd23a7eb76d520997b378f367d77af893818a741982a926f0,0b74cfd7a8ebcb2dccc475f1336c8c3b1487af2fdcb341b83a37ca145aac04aa,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,81,T5 目的：50 → 35 dBm 是下降 15 dB,PAIR-S081,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9931; notes present,No target role; replace with current Lab C and endpoint/system boundary,81,0.9931,False,False,False,d0d7bbc7273e9e2b42c9d5193fe1ce67776048cef34c6be476c8ed3a25979920,324295a2416d4d54d0717031594a32dfbda2ae2330a5dc100ab45e8fec247fae,b10e2ac61383e72eaac3414bbfc6dd0492722ccca75e4452d474a037a9c5e585,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,82,T5 操作：同一場景，只改一個 RF 設定,PAIR-S082,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9886; notes present,No target role; replace with current Lab C and endpoint/system boundary,82,0.9886,False,False,False,bf2dbe283b038614b956de5d31fd210e9b74da543f8d4c61ff01bc22d9de25d0,87e8de0c4bba049839887c435ecec7b060c12dd83b063c57e9e2f2cb003d15ba,ce32c0eb0d82f466b092897a2e8345b416a7de9ccb9e8d7d8ee46fe58f561cc8,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,83,T5 空白觀測表：先記中間量，再記累積量,DUP-T5-83-86,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9917; notes present,No target role; replace with current Lab C and endpoint/system boundary,83,0.9917,False,False,False,db2d5b510f0b5aa5593a194751daceb6f2a6a47a750909dd3feec48e3d5cd58a,0d8cc263897f7d3ec9a879dfa17e093cba3c3d229a1d8fd0b90ca1e61155d9f2,0ac107085fdfe5499f96825c077c5328bc6fc4abcd1bb2fdb73093fa9fa079ac,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,84,T5 已填讀值：資料量與窗口平均資料率,DUP-T5-83-86,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9944; notes present,No target role; replace with current Lab C and endpoint/system boundary,84,0.9944,False,False,False,9ecf071bdeeef6c44240b3040bb9286ad9eb6874e55f2360730db6ca79c2a18d,3582e74435e82995a723b05fd24367aa6407438b1c46720f06ae32453652a238,475ae871e08d8293d3398235d35aa49ef0fb6466078ed1488eac865f8d3a6021,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,85,T5 已填範例：先看累積資料與總耗能,DUP-T5-83-86,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9956; notes present,No target role; replace with current Lab C and endpoint/system boundary,85,0.9956,False,False,False,151388cf94534df0452da3e6e2a0c41babc8c9db286d0ab34147c9fade1f1f07,09e0fc6195907ffe91e421753d4c7db7de3d5e982cd8bf9172effb6de04f6fad,73ed05647d75412344533eb3404b1f189826ff66c1e32ec09f5bb7be9e5e9fb3,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,86,T5 解讀：資料量掉得比能量更快,DUP-T5-83-86,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9925; notes present,No target role; replace with current Lab C and endpoint/system boundary,86,0.9925,False,False,False,313a40274d3d042dd5992757fb323ca5789e38e783fae238e3be17b6bfd506dc,e37388e246396a20539e17aacef3fc105637158d942889c7a099985fd6355dfb,5b166ce8ccdb5bc22c8bca88eadb8a21ca9e176d57816bbd0a751e1125892d9d,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,87,T5 四道門：能源、資料、品質、Run EE,PAIR-S087,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9880; notes present,No target role; replace with current Lab C and endpoint/system boundary,87,0.988,False,False,False,74777d60815f9539193884c64c1908547f1ab506b994446ed715254079f182fa,b81f7e4db839643a193f9d1f54749a981ba89fdf71168371974241210d0f718d,39d1b22fad9d910db5fcef4bbeb4c91932ef307c8bacb5ac06428f216ec7bdcb,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,88,T5 判定：能源下降仍可能是假節能,PAIR-S088,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9904; notes present,No target role; replace with current Lab C and endpoint/system boundary,88,0.9904,False,False,False,faebc18e557192d402a6c480482d5ef044edeb06ce8c680114acf643df210b4e,d934162de0fcccdbf2f1626133de8410fed55e4266887aa1512b4a930228d195,63e17aff27dafa74077012db1c84ee810dcf4d3aede01499669779588121680c,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,89,T5 替代解釋：服務縮小也會讓數字變好看,PAIR-S089,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9883; notes present,No target role; replace with current Lab C and endpoint/system boundary,89,0.9883,False,False,False,3026e215ef192648b17e3f07408f9c45a6aa34b4cf17e503b4c2603a5af22067,4fb6debe046606291499cb40427cbfc4c68a6b7951a6543b2ddadc983a7b1371,e3631f5541130f502ae914d009da70e802a0f5e0e6c0ef4da5cd6c531b6a365e,2,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,90,T6 目的：同名 EE 是否來自同一筆帳？,PAIR-S090,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9945; notes present,No target role; replace with current Lab C and endpoint/system boundary,90,0.9945,False,False,False,bb60ee95858ae1d5c60de78a32bc06a83b958b8af9e9eb8519638102ac94c5d8,aa7a147ed42c0d07f6cb45c001bb00196ab67a290e84b5618c7922257deb05fc,4fe2e8cdd49fbe4b1333282d8e08c84701b45690c69f1628b065ca1e0edeea34,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,91,T6 操作：只前進一個正的時間間隔,PAIR-S091,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9947; notes present,No target role; replace with current Lab C and endpoint/system boundary,91,0.9947,False,False,False,a5b7c95fd4431146c37a2fd2ecc860b273aa2e7890217815f245d745a341ca05,00423c6a0a7009d92bed3321c3b480731fac7a984736fc73c2096dec0f262451,dddd1c34ca9b2ff606353c82059d3976fc8662d4e60c1d23ebb31369c2337f40,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,92,T6 空白觀測表：狀態、功率與 EE 分開記,DUP-T6-92-95,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9928; notes present,No target role; replace with current Lab C and endpoint/system boundary,92,0.9928,False,False,False,96196e42e993b2d0fb3af5d3b7611ac1a42571b865f53d9e387a4fa1700a0dca,abc9fb07c7f05e71bb62973b9d51eefc3c14c8f2fe4a8b99d3ebda2bc2399463,7434c70210021407b7c6a29e94b6aed26ceda301e5f9bd17e4e4870e4db56a1d,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,93,T6 已填範例：第一幀與正時間差的讀值,DUP-T6-92-95,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9948; notes present,No target role; replace with current Lab C and endpoint/system boundary,93,0.9948,False,False,False,d2f9b470aa3243d40d4bf025fb6da65626463086805b23d1668c981778a85ba3,e8c0677de808609b1870222423f459aa05a9450b4f537f3da7bdbddb541f7fc5,9c0227b620802878da0921afe2544f56ff487b9a9ce2b47623feb3523f8ce933,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,94,T6 解讀：貢獻值是帳務分攤，不是個人發射功率,DUP-T6-92-95,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9924; notes present,No target role; replace with current Lab C and endpoint/system boundary,94,0.9924,False,False,False,9b422e960f2c61e11547279bfd7599b65edd797815c6468a2f28fef553fac9eb,fa7fe452453a90821f57287aadf66154ce0002c4f27999df5fa0dcea57e91a85,b5d12748c4233f8a699e31e313215383660ff1530a05ea56e284911d67e96ac2,3,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,95,T6 邊界：先看 Producer 狀態，再讀畫面,DUP-T6-92-95,RETIRE,Old T4–T6 operations and legacy Run EE tables are not current C120 semantics and can relabel or overclaim energy evidence.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9882; notes present,No target role; replace with current Lab C and endpoint/system boundary,95,0.9882,False,False,False,833e25d193d5eeffb3208c56c525cc023f09b46f1485d073bfd664ae4110ebb2,e415a9ccf52746eeef74324dd64a77ac672deee9bb304a0182624e05387fa7c1,9752ea812eccfa0f6f0a308617d5fb8e35252722dc007024692deee61ec192d5,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,96,證據邊界：畫面能支持哪些可重算主張？,PAIR-S096,ADOPT,Claim boundary and evidence-record structure are useful; rewrite to the current simulated endpoint-energy claim ceiling and provenance fields.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9920; notes present,"Core 63–66: claim boundary, artifact record, and interpretation",96,0.992,False,False,False,03edd1b2aa207a0e464a228e6cac0fbdfc9b1bd193cf3527da56f6e594e41bae,fbc7340ae70ee431d7b5a552323c1fba8f88f4be5f8a2f7cf257f23310be0728,ee6cff51f45f8a94eed7dd2d47e01d9fb9b19863c8e96ab080e19ea610d2befc,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,97,把數值、判定與限制一起留下,PAIR-S097,ADOPT,Claim boundary and evidence-record structure are useful; rewrite to the current simulated endpoint-energy claim ceiling and provenance fields.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9890; notes present,"Core 63–66: claim boundary, artifact record, and interpretation",97,0.989,False,False,False,df28dfb4996c5082db6a1ab12667cccadcd2d1e41b6185c2752b704043887050,a3f7bdbfcbeb3871e4ed136f9c62d0febf79a3724ce7e9c49cbda9709e361cbd,bb1a6435dce53d054b94beca93c239add249375aa052233f4fb653d0ff15d397,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,98,"兩行軌道元素集（Two-Line Element Set, TLE）：原始兩行與固定位置",DUP-TLE-07-98,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,SEMANTIC_DUP_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9975; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,98,0.9975,False,False,False,b564c371f1bd41a4b471b40bf49fdda456798cacca70e0314560ca1f94b7cec1,5b6a74954ce93ce0477d00b0c6211f65c5cb451d49771265ad703ad0cc073737,89a0e37f3444f8b7845b409f875d797a44ebf184b14da2b8af0bfbe9e4e009bc,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,99,TLE 第 1 行：物件識別欄位各有固定位置,PAIR-S099,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9969; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,99,0.9969,False,False,False,e3a86a7fcea668d177098ad3f984d3f9f4917767769c975765923abb57014355,890dd3826e0a262599bc9c8d65453498389d18d3fba9aef8b7e8c17aed82add4,2d8c91683f9d40f61c556cf5446375dc567ab1665b39b0fb9c87e6295a2a68fa,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,100,TLE 第 1 行：曆元與平均運動導數的格式位置,PAIR-S100,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9973; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,100,0.9973,False,False,False,f5844828caca76c3cae1f331b1917e078a50ef4b0b255132d34bea2cc9a16f71,2428365fde1f7ac127acdecb6c3657d3c8c003f82a097b19ad70a18bddc630ba,0011a59bd7b147f99c4193c57ea7b24023e22671027d8a61c4fa30f79dae806a,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,101,TLE 第 1 行：BSTAR、星曆類型與校驗欄位,PAIR-S101,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9973; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,101,0.9973,False,False,False,648d179421b84d83cddbed5c0ae39907daeb28f9f1f729143594cf1cd4e03345,484c0f7f764cbbfbc79b0ba4d6ad0b61964d10494242fc81e782bdb745386d7e,6c3c09d7b1d7b8dc9abe015c36792f8a25fe72358e6c51eeed726d261310d084,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,102,TLE 第 2 行：傾角、升交點赤經與偏心率,PAIR-S102,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9973; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,102,0.9973,False,False,False,11024baa780d781c8606f13063ed6106268bf7ab568c197af458b5e6a89cc9d9,4c8e742d9b4ca98a89c8d8d2d6dc4fd6037faf8d4c8de6fc277e931b84dc8232,6a8caf84a0319741c065b966f6c55f52a77fe68d814792ac762d0b1660fa7f6e,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,103,TLE 第 2 行：近地點幅角、平近點角與平均運動,PAIR-S103,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9973; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,103,0.9973,False,False,False,1fb2a69c43dc5f0108832109091c250c743834d16950a687a1035119cf4af175,f92b2d9cf79d9990d601a383d51b45d5523cca9c32e35835707bcc0b3dd1c1e0,321657db9847c6376617ce2e141b54fd03841c1bb8e1369d798b9feea553ee63,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,104,TLE 第 2 行：參考圈數與 checksum,PAIR-S104,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9969; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,104,0.9969,False,False,False,03f10b91c9b91a2c5e0caca3624c93ada60f33694e911c798503a39b052e943c,f4ebdb1966da4f81a698739b645c0f16b0c7a1c528b9a1c7b5296c8790a0a25d,0db0782f9e585e513457af7abeb2ed095efbf69069493b69fafe51abeb968599,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,105,平均軌道元素：六個欄位如何共同描述運動,PAIR-S105,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9962; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,105,0.9962,False,False,False,658b5d00496176925d5fb20aeb929a118653fb276350a60ee3e35153388cc79e,1617ac932f5aae8ba59ebc1f3d6ab07ff38bbe039bf12239144a7ae96b415576,07936c2958160ff64ba4a5fd4bc0c9d42b5446320c206462edecf0f61f0e750b,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,106,OMM：標準訊息與承載格式要分層理解,PAIR-S106,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9967; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,106,0.9967,False,False,False,80542efd1159c3c436ef974e9fb8a4ad7243d4a48f46f92565c8a88dc73afeed,a8b255e830c3a277d83081df12d23b98681f2866d475033ce79a59b9b590e58d,705dad0497eff8d38350d94376dd62647a479f5d9b0bc066c8b77c7a0cff8c87,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,107,SGP4：平均元素加目標時間，得到某一刻的位置與速度,PAIR-S107,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9923; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,107,0.9923,False,False,False,e844b8f843b5c222cb4f7e7b11d9acaefb2b52a2da4a3675f80cfe1e7d54e679,21f587a8f284c6634030dc4077f69b7a4751ccfe3231ea9a0800f2b21a47f6c1,258ec480a4139f53d3b68fb7c8785e53b3a87ea44ebf7e49085cb5a632492ef5,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,108,TEME：三維位置與速度的輸出參考框架,PAIR-S108,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9944; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,108,0.9944,False,False,False,e3e2c6865f4d2bf19fd1f15b2c675d67536c4c4cfcc5e04c3cb2b4f039da89a7,11de4fa7d8f6664cb9b72042a101ca8a6cff950645f441776fcd9d68c743af08,ffee84325f6a1dbba247bb92d4a6e20b3f663f6a7e7deb34e51c2143a07e079c,0,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,109,TEME → ECEF → ENU：位置轉成觀測者方向,PAIR-S109,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9942; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,109,0.9942,False,False,False,6c0fa4e691182bf90e721ce7b39c3f9323aaa77690335f4f4f5d0be7b40a5c5f,96ce162776ceba74c1b61e06568b9c2b87d622bc521d1b2afea407f1286a8c07,7fdebe987cd3a466dd387beac9d58b28cdaa36e4d2c0d8d51904d77164727861,1,只有標題
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,110,可見性仰角：幾何門檻、離軸角與指向角,PAIR-S110,APPENDIX,TLE/OMM/SGP4/TEME source detail is provenance deepening only; merge the alternate opening and keep the satellite example subordinate.,CORRESPONDING_PAGE_REVIEW + rendered contact-sheet review; peer visible-text similarity 0.9941; notes present,Appendix APP-10–APP-12: selected TLE/SGP4/source lineage,110,0.9941,False,False,False,acabdb62449160d39e3980fc35575f60a7dedf2355d047bee80e55f4dd94fd28,282e3a3a3771b05b06c1bd9058e9b1db6bf083392ddee78c6e9491dca00865d4,4497b517819d8c1f65f6a0fe451fbfdadfe04cec1f2ada820734a6128c61f48e,1,只有標題
